#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
97,"Colors","Black Pumas",0,180,"retro soul","R&B","Colors",2019-04-16,04:06,38,70,9,0,60,0,20,-7,C♯/D♭ Minor,4,2019-05-21,1DqMi0rcO0iVQurzxprvL2,"ATO Records",12A,,https://i.scdn.co/image/ab67616d00004851019d66ad7df4f4a9f7e64756
98,"All My Friends","Blushh",4,175,"bubblegrunge","Rock","All My Friends",2019-03-08,04:03,23,63,0,0,42,0,10,-7,G#/A♭ Major,4,2019-05-22,7CSn1LeN8blrEYEJD7GA0Q,"Blushh Records",4B,https://p.scdn.co/mp3-preview/a435bdca2efc19f1d19e071c2217c60f63184205?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485132278f057da7e98cbca053f5
99,"Black Light","The Dream Syndicate",14,104,"paisley underground","Rock","These Times",2019-05-03,04:40,42,75,24,72,71,0,10,-5,C Minor,4,2019-05-23,0SvtGs8Vc0rBizqTrJFPiX,"Anti/Epitaph",5A,https://p.scdn.co/mp3-preview/e8d565fc5252a5e449d8f184e724d01de492dab8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485160f68f2a567fb3266b22ca48
100,"Interachnid","Helms Alee",11,138,"drone metal, gaian doom, post-doom metal, post-metal, seattle indie, sludge metal, stoner metal","Metal, Rock","Noctiluca",2019-04-26,03:25,26,90,0,2,35,0,50,-7,E Major,4,2019-05-24,1t0QE2niTNGWg6jOmhgh0E,"Sargent House",12B,https://p.scdn.co/mp3-preview/57310effd55baed6501c977fb719eaabdc02b4b0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513cec6fd89cc95255e528d53e
101,"Gotta Get To Know Ya","Seratones",0,107,"","","Gotta Get To Know Ya",2019-05-24,02:17,59,91,1,0,69,0,10,-4,B Major,4,2019-05-28,07wjhWO3jXXqMa85ot9s6b,"New West Records",1B,,https://i.scdn.co/image/ab67616d000048513806eb8a24b59943c92e8024
102,"Scarecrow","Wand",0,108,"neo-psychedelic, noise pop","Folk/Acoustic, Pop","Laughing Matter",2019-04-19,05:17,63,88,24,47,37,0,10,-7,C♯/D♭ Major,4,2019-05-28,63VghQmoTolswHX9eqkyTp,"Drag City Records",3B,,https://i.scdn.co/image/ab67616d00004851f4bd7381956925e6135d49f9
103,"Change","Mavis Staples",28,122,"black americana, soul, southern soul, spirituals","Country, R&B, Folk/Acoustic","We Get By",2019-05-24,02:56,68,60,74,0,59,0,10,-6,A Minor,4,2019-05-30,5BbYHHJEXOAJMQjLj5jJ3b,"Anti/Epitaph",8A,https://p.scdn.co/mp3-preview/df6cb4ca3aa40ca72cd6913a7d4f3e3ff71b481e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485127d12475983658195016bdf3
104,"Hard to Kill","Bleached",0,128,"bubblegrunge, indie punk, noise pop, riot grrrl","Rock, Pop","Hard to Kill",2019-04-30,03:26,73,70,0,0,87,0,20,-7,C Major,4,2019-05-30,7bU1WWo32oscVeFfZBzbCu,"Dead Oceans",8B,,https://i.scdn.co/image/ab67616d00004851f096ec584e17378fb13561ee
105,"Falling","Dude York",0,172,"bubblegrunge, indie punk","Rock","Falling",2019-05-08,03:46,39,90,0,15,51,0,0,-5,A Major,4,2019-05-31,7Ge8lSYXQVWzbw5cDs35cx,"Hardly Art",11B,,https://i.scdn.co/image/ab67616d0000485105a67b4be58c9b06b9aad282
106,"His-Story Moves in Circles","Arre! Arre!",0,130,"malmo indie","New age","Tell Me All About Them",2019-03-15,03:33,54,64,0,0,42,0,10,-9,C♯/D♭ Minor,4,2019-06-03,79wDh0ArTozuftxutwyxVB,"PNKSLM Recordings",12A,,https://i.scdn.co/image/ab67616d000048513d0708c3b533a5eb344eeff6
107,"She's a Nightmare","Honeyblood",0,136,"bubblegrunge, scottish indie","Rock","In Plain Sight",2019-05-24,03:52,68,81,2,0,42,0,0,-6,G Major,4,2019-06-04,0cJ3sjE8yj8pUKjCKg4iAg,"Marathon Artists",9B,,https://i.scdn.co/image/ab67616d00004851d1cfceb56241dc99c9540701
108,"Faithless","Operators",0,148,"","","Radiant Dawn",2019-05-17,06:33,68,74,0,3,62,0,30,-6,B Minor,4,2019-06-05,32tuObJrpcugLdNH4SiVvr,"Last Gang",10A,,https://i.scdn.co/image/ab67616d00004851961ee2bf9f9ee36ba84b1ef0
109,"Easy","Tycho",22,120,"chillwave, downtempo, electronica, indietronica, intelligent dance music","Rock, Electronic, Pop, New age","Easy",2019-04-17,03:27,61,63,34,95,21,0,10,-15,F Minor,4,2019-06-06,5tjqfi2tLQONdHxnR4SdcO,"Mom+Pop",4A,https://p.scdn.co/mp3-preview/365bd403fafd7d1839f4c97e60bb05c133fa29dd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514cd18b93357d79ef882c27e4
110,"Like Prince","Hezza Fezza",0,116,"","","Teim",2019-03-01,03:37,65,57,71,1,25,0,30,-8,E Major,4,2019-06-07,4LJ06II4z8oMSSsgDC9eIQ,"Hezza Fezza",12B,https://p.scdn.co/mp3-preview/4e3da6e2fe474d7bce3f3efcc099699083056af6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c6512b63954cb7ceff9aaee7
111,"These Things Happen","Greys",0,135,"canadian punk, indie punk","Rock","Age Hasn't Spoiled You",2019-05-10,03:32,32,92,8,0,14,0,30,-5,E Minor,4,2019-06-10,5or6pd6oqc7HY2HftFb6BS,"Carpark Records",9A,,https://i.scdn.co/image/ab67616d000048516a3cd5b8a9bb0a1892c90aa0
112,"Maximum Wage","La Neve",1,145,"rhode island indie","Rock","Maximum Wage",2019-05-06,03:13,50,78,1,0,8,10,20,-7,D Major,4,2019-06-11,41h1l4oVCyuKr9iimrkcd5,"1270071 Records DK2",10B,https://p.scdn.co/mp3-preview/d1255b0b5bb1cf32c41329fd626163300590c8f8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851318726c6e4d5e93f2cc4a152
113,"Play House","Skating Polly",14,164,"bubblegrunge, indie punk, ok indie, okc indie, riot grrrl","Rock, Country","Play House",2019-04-30,03:25,49,78,3,0,62,10,10,-4,E Major,4,2019-06-12,3dDWrIFCVbF4npPnDGg1or,"El Camino Media, LLC",12B,https://p.scdn.co/mp3-preview/a1378909d7a333d6bd8811ee0c53dd01362dbcbe?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f5cc5782eb72dd9e8f6efc62
114,"Surveil","Maps",0,112,"northamptonshire indie, nu gaze, shoegaze","Rock","Colours. Reflect. Time. Loss.",2019-05-10,04:16,32,38,3,67,4,0,0,-10,C Major,4,2019-06-13,0upjzWxqcq2gbSM7Y16nN9,"Mute",8B,,https://i.scdn.co/image/ab67616d000048510c1aed6b6115997b84a12ab5
115,"Birdwatching","Floored Faces",0,133,"","","Birdwatching",2019-04-20,04:20,37,80,0,89,27,0,40,-7,C Major,4,2019-06-14,06w6ddaNwoLVI8i12KGnNs,"Skyway Records",8B,,https://i.scdn.co/image/ab67616d000048511fa61c7e927878689c0a4f85
116,"Living like A Refugee","Sierra Leone's Refugee All Stars",27,155,"african reggae, sierra leonean pop, world","World/Traditional, Pop","Living Like A Refugee",2006-09-26,03:47,75,38,22,0,80,10,0,-12,A Major,4,2019-06-18,3jsWhwX0virKaGaLsT7FVA,"Anti/Epitaph",11B,https://p.scdn.co/mp3-preview/1027368d183d6781fe9ff106498d3963b0a275ab?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ea5fc9c3f86e24d27524f434
117,"Le Chant Des Fauves","Tinariwen",0,93,"afropop, desert blues, malian blues, musique touareg, tuareg guitar, western saharan folk, world","Pop, Blues, World/Traditional, Folk/Acoustic","The Radio Tisdas Sessions",2001-08-06,07:32,54,36,56,3,47,0,10,-14,G Major,4,2019-06-18,0AwyQWVHUPaXVoDuD9qzTH,"Anti/Epitaph",9B,,https://i.scdn.co/image/ab67616d00004851739d88b54dea95c1e342b171
118,"Yesus","The Evangelist Church Singers",0,84,"","","The Calais Sessions",2016-07-29,02:21,35,20,98,0,43,0,30,-10,C Major,4,2019-06-19,6EMz7sJvu3A269QXDGAoFt,"Sessions of the World",8B,https://p.scdn.co/mp3-preview/a51fa7e728cd1822df4e58e75c63a74d96663da4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514b10f8cd1365c09cbab02360
119,"Lomi Tera-tera","Hailu Mergia,The Walias",0,135,"ethio-jazz, ","Jazz","Tche Belew",2014-10-14,04:06,49,53,8,5,76,0,0,-8,A Minor,3,2019-06-20,5Gy6QArylG7EJ7PIfk5vHG,"Awesome Tapes From Africa",8A,,https://i.scdn.co/image/ab67616d0000485121a44a7a732bd352871abfcd
120,"Hayeelin","Dur-Dur Band",0,124,"arab groove","Pop","Volume 5",2013-03-19,05:40,74,59,73,95,85,0,10,-12,A#/B♭ Major,4,2019-06-21,7qBmYbJW3AKHGxbRXlOpWQ,"Awesome Tapes From Africa",6B,,https://i.scdn.co/image/ab67616d00004851e3deeaf64b9859defd8122ac
121,"I Am Invisible","Wizard Apprentice",5,120,"afrofuturism, experimental indie","R&B, Folk/Acoustic","I Am Invisible",2018-10-13,04:04,40,29,89,0,17,0,10,-15,A Minor,3,2019-06-24,3arGiP3kCxRGU6wrrmaRkT,"Ratskin Records",8A,https://p.scdn.co/mp3-preview/e1cacef925a914863d1c94abe1f6f3b3f9b932b8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bb04917284e6de7f5fcd114d
122,"Spectrum","MHYSA",13,117,"deconstructed club, electra, transpop","Pop","Fantasii",2017-07-21,03:35,75,52,5,58,20,10,10,-10,C♯/D♭ Major,4,2019-06-25,0vkckzNMf9PEkok4IKxpnO,"Halcyon Veil",3B,https://p.scdn.co/mp3-preview/95127ee4dec49c938d501005f186cfe623d66698?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bec2818827d47efe30f94448
123,"Johnny Bravo","Dizzy Fae",0,111,"alternative r&b, minneapolis indie","R&B, Rock","Free Form Mixtape",2018-02-02,03:14,81,79,3,0,65,0,0,-6,C♯/D♭ Major,4,2019-06-26,4sOWCt3b9j4gzUipgVuuje,"Dizzy Fae, LLC",3B,,https://i.scdn.co/image/ab67616d0000485178d70baac80774d13f42debe
124,"How Glad I Am","Melanie Charles",16,70,"brooklyn indie","Rock","The Girl with the Green Shoes",2017-09-22,05:06,32,32,58,10,17,0,0,-13,A#/B♭ Major,4,2019-06-27,6qrIKMtGiuDNSKdXBc3Uid,"Hot Record Societe",6B,https://p.scdn.co/mp3-preview/e95baa4ac1543f2a384b60ca96d039cd10b4c52f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851934e79940f6a058aba7a4f53
125,"Somewhere in Between","Your Heart Breaks,Clyde Petersen",5,125,"olympia wa indie, ","Rock","Drone Butch Blues",2019-04-19,02:49,84,38,72,0,30,0,10,-10,C Major,4,2019-06-28,0bJV3aCroaHgThm5U9jf8C,"SofaBurn",8B,https://p.scdn.co/mp3-preview/e1ed3759f1140ced322f67d62ad7ae54e5a21147?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517c763db9c19b501196cab413
126,"Superbike","Jay Som",0,95,"art pop, bay area indie, bubblegrunge, indie pop, oakland indie, small room","Pop, Rock","Superbike",2019-06-04,03:53,43,88,5,84,66,0,10,-6,G Major,4,2019-07-02,3WXGYdj0MIzIG92ohmq6se,"Lucky Number",9B,,https://i.scdn.co/image/ab67616d000048517d84f498a8b4807364e4b68f
127,"Don’t Be So Hard On Yourself","Alex Lahey",0,149,"australian indie, melbourne indie","Electronic, Rock","The Best of Luck Club",2019-05-17,04:18,48,84,0,0,21,0,10,-6,C Major,4,2019-07-02,4oeZQ5PKG8i8agA5BMwfTc,"Dead Oceans",8B,,https://i.scdn.co/image/ab67616d00004851554a5b29b0f5ebc8f15928a2
128,"Forgiver","Boundaries",1,151,"danish post-punk","Rock","Tusk/Forgiver",2019-05-24,03:51,43,97,0,51,15,0,30,-4,G#/A♭ Minor,3,2019-07-03,1z4AJNrdrdlMxI8xIjkkLI,"Boundaries",1A,https://p.scdn.co/mp3-preview/b2d0b1c99775f62cbe3308ec8e67a300a3299817?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485160c3004ab0ec512092bd54b9
129,"Un-Becoming","J. Robbins",0,162,"post-hardcore","Rock","Un-Becoming",2019-05-31,03:22,52,92,6,0,32,0,10,-5,G#/A♭ Major,4,2019-07-04,6T8JNl1osItm0m6MxzRzNb,"Dischord Records",4B,,https://i.scdn.co/image/ab67616d00004851ccb5fd02f84ca1fc84182a65
130,"Intentions","Youryoungbody",11,110,"witch house","Electronic","Devotion",2019-05-10,03:33,58,81,31,9,30,0,20,-6,A Minor,4,2019-07-05,678NM3Z82q8rmGsUSbuq3m,"Youryoungbody & End of Saints",8A,https://p.scdn.co/mp3-preview/735a32585bd0e12ba96c1c18be12498f68af16fe?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851290cf469a7c7476cbb86cf41
131,"Remainder","Trupa Trupa",1,144,"polish indie rock, polish noise rock, polish post-punk","Rock, Folk/Acoustic","Remainder",2019-05-23,03:02,48,96,7,95,19,0,20,-9,D Major,4,2019-07-08,37X1rLJ5Xigz86Nr6QMnBb,"Glitterbeat Records",10B,https://p.scdn.co/mp3-preview/bd88e087f24c45751aa14b256449ab08b55302df?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a0b14b76c3d4e2bede9330ca
132,"Love Yourself","Sufjan Stevens",0,144,"art pop, baroque pop, chamber pop, indie pop, indie rock, singer-songwriter","Pop, Rock, Folk/Acoustic","Love Yourself / With My Whole Heart",2019-05-29,03:48,47,71,56,19,14,0,10,-13,F Major,4,2019-07-09,1Gna86CVYMyQxLNHqqp8fK,"Asthmatic Kitty",7B,,https://i.scdn.co/image/ab67616d00004851996ac271b09250693132e97a
133,"Hurry On Home","Sleater-Kinney",17,124,"alternative rock, indie rock, noise pop, olympia wa indie, riot grrrl","Rock, Pop","Hurry On Home",2019-05-29,02:48,59,88,3,0,50,0,10,-4,C♯/D♭ Major,4,2019-07-10,146nEDCHUUvoDLOaf56r7K,"Mom+Pop",3B,https://p.scdn.co/mp3-preview/2c18fb1404ec29b599b81811bd27a276acff1d7c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518ee8d47119f49b8e6e4991c9
134,"Got You","Amyl and The Sniffers",0,94,"australian garage punk, melbourne punk","Blues","Amyl and The Sniffers",2019-05-24,02:18,66,76,0,3,61,0,10,-4,F#/G♭ Major,4,2019-07-11,5eRHVLdcgufbRCt470HVON,"Rough Trade",2B,,https://i.scdn.co/image/ab67616d000048511456d5daba3bf3ede8d2d45c
135,"PDA","Manatee Commune",0,120,"","","PDA",2019-05-03,04:38,93,53,57,20,31,30,0,-10,D Major,4,2019-07-14,5qYZGDCoWhb7AR72N0h0uH,"Bastard Jazz Recordings",10B,,https://i.scdn.co/image/ab67616d00004851e7377c928891435c6e9f6c1f
136,"Hot Motion","Temples",0,140,"garage rock, neo-psychedelic","Rock, Folk/Acoustic","Hot Motion",2019-06-05,05:48,45,92,0,4,43,0,20,-5,D Minor,4,2019-07-15,0WeuLiBpprHQOpMl9TKDKC,"ATO Records",7A,,https://i.scdn.co/image/ab67616d00004851380b728a67568baf2a282b2a
137,"Inside Illumination","Hibou",0,80,"chill dream pop, electropop","Pop","Silver",2019-07-12,03:53,47,92,1,56,80,0,10,-7,G#/A♭ Minor,4,2019-07-16,1oqPAxJVwhzeGwIU24TGnn,"Barsuk Records",1A,,https://i.scdn.co/image/ab67616d000048517238392551445b711db88c4c
138,"Good Ones","Slaughter Beach, Dog",0,180,"alternative emo, bubblegrunge, emo, lo-fi emo, pov: indie, small room","Rock, Pop","One Down/Good Ones/Heart Attack",2019-06-26,04:52,40,63,14,11,57,0,10,-9,G Major,4,2019-07-17,4CVvaBoN50EKv9JztbExT7,"Big Scary Monsters",9B,,https://i.scdn.co/image/ab67616d000048510ce9ea86e983b89988683deb
139,"Still Exist","Necking",4,93,"canadian post-punk, canadian punk","Rock","Cut Your Teeth",2019-07-05,02:22,49,89,0,0,40,0,10,-5,D Major,4,2019-07-19,2vvrRMf17QO8RYHuTIv8Qq,"Mint Records",10B,https://p.scdn.co/mp3-preview/009c9dd3b3411fd55cf0df59220be7af834ec786?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851addc0eb8264665e28c3af4db
140,"Shape","Julia Shapiro",0,135,"bubblegrunge","Rock","Perfect Version",2019-06-14,04:05,53,64,65,82,33,0,10,-13,A Major,3,2019-07-19,69m3Dt5kkOJ2NEUvNSjwZY,"Hardly Art",11B,,https://i.scdn.co/image/ab67616d000048510d9582fe5c671a5d5e753a45
141,"Clovers","Barrie",0,90,"brooklyn indie, indie pop","Rock, Pop","Happy To Be Here",2019-05-03,04:14,70,57,5,49,68,0,20,-8,F Minor,4,2019-07-22,20pGTJQx9VkRrW7Pvw5R2m,"Winspear",4A,,https://i.scdn.co/image/ab67616d00004851ed69fc4ac7b70137cb80eb09
142,"Can't Find My Heart","Broken Social Scene",0,156,"alternative rock, baroque pop, canadian indie, canadian rock, indie rock, noise pop","Rock, Pop","Can't Find My Heart",2019-03-20,05:09,40,92,0,0,11,10,0,-5,E Major,4,2019-07-23,6iRYhL6cwnuT2EnWsiDW15,"Arts & Crafts Productions Inc.",12B,,https://i.scdn.co/image/ab67616d00004851087c87eff6bee15dca5734b9
143,"History Repeats","Brittany Howard",8,98,"black americana, modern blues rock, neo soul","Country, Rock, R&B","History Repeats",2019-06-25,03:04,56,93,44,31,62,10,20,-6,B Minor,4,2019-07-24,38npp0ManWNo1ivZ5kCOUt,"Columbia",10A,https://p.scdn.co/mp3-preview/40cd4746a59b126552ed459a6a37170d96712dfa?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485157559526fb9f5a64d37232ba
144,"Gold Past Life","Fruit Bats",0,94,"chamber pop, indie folk, indie rock, new americana, stomp and holler","Pop, Folk/Acoustic, Rock","Gold Past Life",2019-06-21,03:29,80,63,74,4,71,0,0,-8,C Major,4,2019-07-25,1zkBRlk5YyMmQPNJOXaiyU,"Merge Records",8B,,https://i.scdn.co/image/ab67616d00004851742150b8a41483206b432f72
145,"Come Easy","Black Nite Crash",1,150,"american shoegaze","Rock","Conflict of Disinterest",2019-04-01,05:15,43,77,0,24,18,0,10,-7,E Major,4,2019-07-27,2FzSQJKb0m8iqp3HsJAf0q,"Neon Sigh",12B,https://p.scdn.co/mp3-preview/715644497a53fa2c501da1a47c0013980294e839?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519e024003dbb71831a28b1ee5
146,"Flowers (feat. Father)","Faye Webster",0,78,"atlanta indie, indie pop","Rock, Pop","Atlanta Millionaires Club",2019-05-24,04:21,68,21,66,0,6,10,10,-15,G Major,4,2019-07-29,0MJSvmvNu0IGFMmYtW8KNH,"Secretly Canadian",9B,,https://i.scdn.co/image/ab67616d000048512e132a81fd103d3ee20033cf
147,"The Storm","Abjects",0,160,"","","Never Give Up",2019-02-15,04:40,19,91,0,0,50,0,0,-4,F#/G♭ Major,4,2019-07-31,4wSelO7jJNyL7mKqV9Uxuf,"Yippee Ki Yay Records",2B,,https://i.scdn.co/image/ab67616d000048510f4bef1e3e97350b53fa3091
148,"The 20 Teens","WIVES",1,117,"","","The 20 Teens",2019-05-29,03:45,49,95,7,0,42,0,10,-4,G Major,4,2019-07-31,2isHKRd1AF2NFaPGfNu82N,"City Slang",9B,https://p.scdn.co/mp3-preview/fc89255951158131a986c57d55a1f37aa176793a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485117ab349e1c8ac6b7c05e2393
149,"Nowhere","Shannon Lay",0,146,"indie folk, pop folk","Folk/Acoustic","Nowhere",2019-06-04,02:54,54,58,75,0,43,0,10,-9,G Major,3,2019-08-01,1RUasKNtvdiaETu0Jn6rvZ,"Sub Pop Records",9B,,https://i.scdn.co/image/ab67616d0000485137748b9438aab7173b3e4308
150,"This Illusion","Black Ferns",0,122,"","","This Illusion",2019-06-07,03:00,50,88,0,75,45,0,10,-10,D Major,4,2019-08-02,07s75encA7OK88kItJhCCz,"Northern Light Records",10B,https://p.scdn.co/mp3-preview/3b11f046db6627c68ca5ec6fe30f89cab2b0013f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485100dc95a40e7211245fad9fcf
151,"Great Concerns","Lust For Youth",0,118,"danish post-punk, grave wave, new isolationism","Rock, Pop, New age","Lust for Youth",2019-06-07,03:57,61,94,2,0,49,0,0,-6,A Minor,4,2019-08-05,4ychcfUECnHny82M3kNNi7,"Sacred Bones Records",8A,,https://i.scdn.co/image/ab67616d0000485197e0f83fd06b92ac4daf2ba9
152,"Kill Appeal","Greys",0,170,"canadian punk, indie punk","Rock","Age Hasn't Spoiled You",2019-05-10,03:11,39,97,0,13,6,10,40,-7,F Minor,4,2019-08-06,3lyhVC37vDANobVhwaztnY,"Carpark Records",4A,,https://i.scdn.co/image/ab67616d000048516a3cd5b8a9bb0a1892c90aa0
153,"Break Me Down","Garcia Peoples",0,135,"neo-psychedelic","Folk/Acoustic","Natural Facts",2019-03-29,04:15,36,93,20,40,45,0,20,-5,C Major,4,2019-08-07,3nR5pjdCPbukdmM1cvmx3s,"Beyond Beyond Is Beyond Records",8B,,https://i.scdn.co/image/ab67616d0000485132b394efc1e88b4b88611b03
154,"Black Halo","Black Pistol Fire",0,124,"alternative roots rock, modern blues rock","Rock","Black Halo",2019-03-20,03:23,51,82,0,0,53,0,40,-5,A Minor,4,2019-08-08,4LnCZ2We3x2t0AT07qdsWE,"Black Pistol Fire",8A,,https://i.scdn.co/image/ab67616d0000485105750b9818b9f24402748c20
155,"Worthy","Palehound",0,107,"boston indie, boston rock, bubblegrunge, indie punk, new england emo","Rock","Black Friday",2019-06-07,02:52,62,63,10,0,39,0,30,-8,G Major,4,2019-08-09,2C241vOljngKGseZH3ZYwO,"Sydvolio Records",9B,,https://i.scdn.co/image/ab67616d0000485194578168929db5d9bccdb773
156,"Farfisa Song","Camp Saint Helene",2,143,"","","Farfisa Song",2019-06-17,04:25,46,27,4,4,13,0,10,-15,C Major,3,2019-08-12,76QinZICmHCFucTDdENKGq,"Camp Saint Helene",8B,https://p.scdn.co/mp3-preview/df8a0b5c27da521f883b4f56c1671527d9fdaa49?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ca94a264ee37edb4b73ca3ce
157,"Alexandra","RVG",2,136,"melbourne indie","Rock","Alexandra/Dying On The Vine",2019-06-10,04:03,55,73,0,0,62,0,10,-7,C Major,4,2019-08-13,0x2kQ8wUnx96vsW9xeG5hk,"Universal Music Australia Pty. Ltd.",8B,https://p.scdn.co/mp3-preview/b3aa25cccf1ad87aff6ac3f33d8d7508dee57496?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e49fe124a0069bbc730e9cf9
158,"Darkness and Cold","Purple Mountains",0,113,"alternative country, chamber pop, lo-fi, modern power pop","Country, Pop, Rock","Purple Mountains",2019-07-12,03:58,58,59,12,0,83,0,10,-8,G Major,4,2019-08-14,0u0T1GV1EhwJkuDGme2bez,"Drag City Records",9B,,https://i.scdn.co/image/ab67616d0000485148f4898980fbe9f97cdff172
159,"The Arms","Ty Segall",0,153,"bay area indie, garage rock, indie rock, lo-fi, neo-psychedelic, noise pop, noise rock, oc indie","Rock, Folk/Acoustic, Pop, R&B","First Taste",2019-08-02,03:30,52,70,6,0,69,0,0,-7,G Major,4,2019-08-15,3NkGBRg9eWFVJ62L49XEP0,"Drag City Records",9B,,https://i.scdn.co/image/ab67616d00004851d6a19eb737f6160596cca4a1
160,"Fruit","The Berries",0,112,"","","Fruit",2019-07-17,02:44,50,74,12,11,78,0,20,-8,G Major,4,2019-08-16,4mOp5xybeTJm2KdNlSxY3B,"Run For Cover Records, LLC",9B,,https://i.scdn.co/image/ab67616d000048513d571b88f8c3b4a3950a139e
161,"i'll die anyway.","girl in red",2,158,"bedroom pop, indie pop, norwegian indie, pov: indie","Pop, Electronic","i'll die anyway.",2019-07-17,03:12,47,63,0,57,17,0,0,-7,C Major,4,2019-08-19,7yyJF1BYBaCifNmO1RGhv7,"world in red",8B,,https://i.scdn.co/image/ab67616d00004851ba7df0fab9688ed94268d848
162,"Four of Five","Khruangbin",0,82,"indie soul, neo-psychedelic","R&B, Folk/Acoustic","Hasta El Cielo (Con Todo El Mundo In Dub)",2019-07-12,04:17,68,33,18,89,68,10,10,-13,E Minor,4,2019-08-20,2wxmN1U9M8fM2k12Zxkc2O,"Dead Oceans",9A,,https://i.scdn.co/image/ab67616d000048515ac5f0338e0dbcd54d6b960a
163,"Konichiwa","Donny Benét",0,110,"australian alternative pop, synth funk","Pop, R&B","The Don",2018-04-06,04:37,81,54,18,1,84,0,10,-9,D Minor,4,2019-08-21,2j9I4ulgwznwV1RIvIAL7f,"Dot Dash Recordings",7A,,https://i.scdn.co/image/ab67616d00004851c837282f6b83c946560e0f68
164,"What Comes After Certainty","Bill Callahan",0,177,"alternative country, art pop, chamber pop, lo-fi, singer-songwriter, slowcore, solo wave","Country, Pop, Rock, Folk/Acoustic","Shepherd in a Sheepskin Vest",2019-06-14,03:42,46,16,96,58,30,0,10,-18,C Major,4,2019-08-22,5ZZwQkDUUzsIbSBhnaWJfG,"Drag City Records",8B,,https://i.scdn.co/image/ab67616d00004851dd482358a18a7141b302f3c8
165,"(Downtown) Dancing","YACHT",0,110,"ai, alternative dance, chillwave, dance-punk, indietronica, neo-synthpop, new rave, shimmer pop","Pop, Rock","(Downtown) Dancing",2019-06-21,05:37,86,62,2,51,56,0,0,-6,F Minor,4,2019-08-23,0OtXNR0kRTUaSlib78wGlA,"DFA",4A,,https://i.scdn.co/image/ab67616d00004851cc556ed45cb697d7357cb38e
166,"Means To Me","Long Beard",0,115,"bubblegrunge","Rock","Means To Me",2019-07-31,03:44,31,65,13,19,15,0,10,-7,G#/A♭ Major,4,2019-08-26,5c7n2cMK5HxCJxlnxFcYxF,"Double Double Whammy",4B,,https://i.scdn.co/image/ab67616d00004851fece0164f576c0c3166f1481
167,"Round and Round","Geowulf",0,110,"modern dream pop","Pop","Round and Round",2019-08-05,04:09,50,69,0,2,70,0,10,-7,B Minor,4,2019-08-27,2bTz8x5FRf8ITM2ZjDXZpG,"[PIAS]",10A,,https://i.scdn.co/image/ab67616d00004851c019ddfce406954193f97209
168,"Sunglasses","Black Country, New Road",0,117,"crank wave, indie rock, london indie, uk post-punk revival","Rock","Sunglasses",2019-07-26,08:53,48,50,17,0,20,0,10,-7,F#/G♭ Minor,4,2019-08-29,65UwL8cFTFyMA8uh1nr95p,"BC,NR/Speedy",11A,,https://i.scdn.co/image/ab67616d00004851afbff70662b4fee757e50970
