#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,Spotify Track Img,Song Preview
75,"Please, Let's Go Away",Trementina,0,122,"american shoegaze, chilean indie, indie shoegaze, latin shoegaze, nu gaze, shoegaze, shoegaze chileno","Rock, Latin",810,3/24/2017,3:18,46,71,1,68,54,0,50,-12,E Major,4,4/24/2017,7CtXWl2NkELexs5bN2QWoJ,Burger Records,12B,,https://i.scdn.co/image/ab67616d000048516fa491e18fb015b23d13bcf4
76,Restart,BNQT,0,125,,,Restart,1/26/2017,4:26,51,93,4,4,35,0,20,-5,D Major,4,4/25/2017,3v1iInCBrrCqjoHLQVEvDf,"Dualtone Music Group, Inc.",10B,,https://i.scdn.co/image/ab67616d00004851d43b63966c3422a30b4631f6
77,Anymore,Goldfrapp,27,114,"alternative dance, art pop, electronica, indietronica, neo-synthpop, trip hop","Rock, Pop, Electronic",Silver Eye,3/31/2017,3:54,66,74,0,3,42,0,10,-6,G#/A♭ Major,4,4/26/2017,5QUEfVhkdt6uCQscyf1EhS,Mute,4B,https://p.scdn.co/mp3-preview/0bed579f59ab7c736c934e000c5619fc337844c3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851419ed058f4974c4a71e8f5a1
78,Percolator,Charly Bliss,0,129,"bubblegrunge, indie punk, modern power pop","Rock, Pop",Guppy,4/21/2017,2:46,48,87,0,0,52,0,20,-4,B Major,4,4/27/2017,5bYtYaDbcVPOeEKL4Csy5A,Barsuk Records,1B,,https://i.scdn.co/image/ab67616d00004851a6b2e0a015ee9f10547027ab
79,Turn Around,LAKE,0,100,olympia wa indie,Rock,Forever or Never,4/7/2017,4:07,56,63,18,68,38,0,10,-9,F Major,4,4/28/2017,0hmEQMNRgCEC6SmvJL5cXg,Tapete Records,7B,,https://i.scdn.co/image/ab67616d00004851c65b1abb674a2737998a9711
80,Silver,Waxahatchee,0,137,"alabama indie, art pop, bubblegrunge, chamber pop, countrygaze, indie pop, indie rock","Folk/Acoustic, Pop, Rock",Silver,4/18/2017,3:24,42,93,0,7,31,0,10,-4,F Major,4,5/1/2017,1mS3MN6lTyKX2OxdO6zQvF,Merge Records,7B,,https://i.scdn.co/image/ab67616d000048513c24edff5da516f0fe2b5ff8
81,Witness,Benjamin Booker,0,171,"modern blues, modern blues rock","Blues, Rock",Witness,3/9/2017,2:57,40,77,11,0,35,0,10,-7,C Major,4,5/2/2017,1LdPEMcaQ2YV3qS53CbOVN,ATO Records,8B,,https://i.scdn.co/image/ab67616d000048512424f985e7c158daf99b1c22
82,Give Me an Answer,Low Roar,0,80,icelandic indie,Classical,"Once In a Long, Long While...",4/14/2017,3:43,54,49,28,0,47,0,60,-9,G Major,4,5/4/2017,1GGCu3X1KsJsGI6LadBe9R,Nevado,9B,,https://i.scdn.co/image/ab67616d000048518c4171c2088bf9f3f08bd2dd
83,Total Entertainment Forever,Father John Misty,0,158,"art pop, chamber pop, indie rock, singer-songwriter, stomp and holler","Pop, Rock, Folk/Acoustic",Pure Comedy,4/7/2017,2:53,35,76,19,0,52,0,10,-6,G Minor,4,5/4/2017,10tS3AWz8aUWArbnxIrUL6,Sub Pop Records,6A,,https://i.scdn.co/image/ab67616d000048519d191f625fe52cac86c7cd8d
84,Sand,Giungla,7,120,,,Sand,4/8/2016,3:28,59,80,82,25,30,0,30,-4,C♯/D♭ Minor,4,5/8/2017,2Aou7fNX67omfDQjwAKPIp,Factory Flaws,12A,https://p.scdn.co/mp3-preview/52a4cb3c74b2667fda9ffa4717575fbdc2b9e8d8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b0a01bdcd75cb34262e5bd46
85,There Used to Be a Darkness,Mikko Joensuu,0,104,finnish indie,World/Traditional,Amen 2,11/11/2016,11:19,47,89,0,66,21,0,30,-9,G Major,4,5/9/2017,15gEniREhaTjW7LQdLn6jN,Svart Records,9B,,https://i.scdn.co/image/ab67616d000048510746d57cb9a664cbdf26fef8
86,Žal,Žen,5,145,croatian indie,Rock,Jantar,9/15/2015,3:37,57,74,0,23,35,0,20,-8,C Major,4,5/10/2017,3GMdINqF6aBxQIrG0SSqyh,unrecords,8B,https://p.scdn.co/mp3-preview/a0d38d4ea95c2b81cd12129feb91a6611831f071?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851dfe53f3b679410105042cf5d
87,Silmät kiinni ja kädet ristiin,Teksti-TV 666,14,178,"finnish indie, finnish punk","World/Traditional, Metal",Silmät kiinni ja kädet ristiin,1/27/2016,4:41,14,91,0,1,49,0,30,-7,E Major,4,5/12/2017,3gUpfdY4ggeY47Bi0Sku2l,Playground Music,12B,https://p.scdn.co/mp3-preview/d7e3bba3208dfb512f6244c7de57e8590684514e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851dbf2146c53e7caf6f7df4020
88,Ombre,The Entrepreneurs,0,175,,,Tony Rominger,4/1/2016,3:43,20,91,0,1,10,0,10,-7,B Minor,4,5/12/2017,7aGPqPaVg53fsMTiYkJR3D,Like a Can of Beans Records,10A,,https://i.scdn.co/image/ab67616d0000485137b4ab34a4092e56443e6770
89,Halfway Home,Broken Social Scene,0,142,"alternative rock, baroque pop, canadian indie, canadian rock, indie rock, noise pop","Rock, Pop",Halfway Home,3/31/2017,4:41,44,95,0,1,42,0,10,-4,G Major,4,5/16/2017,7yauTJLoU0eX3KZR2fLJZ0,Arts & Crafts,9B,,https://i.scdn.co/image/ab67616d00004851af765eba577cb45f3d3a0abb
90,Ordinary Day,The Districts,0,143,lancaster pa indie,Rock,Ordinary Day,3/1/2017,4:45,39,64,0,0,49,0,10,-7,A#/B♭ Major,4,5/16/2017,51w3beFot84LYQyTTq5BcY,Fat Possum,6B,,https://i.scdn.co/image/ab67616d000048517fc6b0e328b9bbc8cbeed184
91,Interlopers,The Megaphonic Thrift,0,110,bergen indie,Electronic,Sun Stare Sound,4/7/2017,3:01,49,89,0,49,53,0,10,-5,C Major,4,5/17/2017,33a2biVxEA6MpuhYbe1muh,Old Flame Records,8B,,https://i.scdn.co/image/ab67616d000048515b508ecec9ca3e41df0df27d
92,What I Want,Cende,0,146,"indie punk, modern power pop","Rock, Pop",What I Want,4/21/2017,4:45,39,90,2,28,35,0,20,-6,G Major,4,5/18/2017,7Cg84GbvvQxKkZOXRjKQKw,Double Double Whammy,9B,,https://i.scdn.co/image/ab67616d0000485146c66af735ed4f1c1e01c320
93,Falling Eyes,Eyelids,0,119,"gbvfi, jangle pop","Rock, Pop",Or,5/5/2017,3:10,51,76,0,38,61,0,10,-8,C♯/D♭ Major,4,5/19/2017,24zqbSYjK4L3YAIjBc56ZU,Jealous Butcher Records,3B,,https://i.scdn.co/image/ab67616d00004851aaebeb72ac8d9f44aa98a9d9
94,Rain in Soho,The Mountain Goats,0,128,"anti-folk, chamber pop, folk punk, indie rock, lo-fi, melancholia, new weird america","Folk/Acoustic, Pop, Rock",Goths,5/19/2017,4:46,63,80,33,84,43,0,10,-9,F#/G♭ Minor,4,5/23/2017,3zmDm22r3qPLX9K91sagh2,Merge Records,11A,,https://i.scdn.co/image/ab67616d0000485121d7662c4df6b60d4a583142
95,Deranged,Chemtrails,0,85,london indie,Rock,Deranged,3/15/2017,3:30,38,85,0,1,51,0,10,-5,G Major,4,5/24/2017,1MB0FuhXsWiF1j7s1BvWas,PNKSLM Recordings,9B,,https://i.scdn.co/image/ab67616d00004851a29e9dbeba001549560e6c56
96,Good With God,"Old 97's,Brandi Carlile",0,130,"alternative country, dallas indie, roots rock, acoustic pop, ectofolk, folk, indie folk, lilith, modern folk rock, new americana","Pop, Country, Folk/Acoustic, Rock",Graveyard Whistling,2/24/2017,3:55,46,96,0,0,27,0,10,-6,F Minor,4,5/25/2017,6B7uQCTsW7AWryMbeyB9Q1,ATO Records,4A,,https://i.scdn.co/image/ab67616d000048517e14aaf8272dacbe86e96f77
97,Different Now,Chastity Belt,0,125,"bubblegrunge, indie punk, indie rock, indie surf, noise pop, seattle indie","Rock, Pop",Different Now,3/8/2017,3:48,65,68,10,0,36,0,10,-7,F Major,4,5/26/2017,5tA5shSEKB44zDYKkLfTOx,Hardly Art,7B,,https://i.scdn.co/image/ab67616d00004851d39781b8b818c9608897d899
98,To Know Your Mission,"Jens Lekman,Loulou LaMotte",0,140,"chamber pop, gothenburg indie, swedish indie pop, swedish singer-songwriter, swedish folk pop","Pop, Electronic, Folk/Acoustic",Life Will See You Now,2/17/2017,4:56,54,49,5,0,43,0,10,-9,D Major,4,5/29/2017,0u5bIXVdk8XYXt0zfM5Kuc,Secretly Canadian,10B,,https://i.scdn.co/image/ab67616d0000485173f440112952e13eef9cabf9
99,Somos Chulas (No Somos Pendejas),Downtown Boys,0,135,rhode island indie,Rock,Somos Chulas (No Somos Pendejas),3/14/2017,3:24,40,96,5,4,34,10,10,-4,C Minor,4,5/31/2017,5O1TsvideGFvYZVQer1w0g,Sub Pop Records,5A,,https://i.scdn.co/image/ab67616d00004851af9cccbf29cedb1078bd0b57
100,The Stack,White Reaper,0,135,"indie punk, louisville indie, modern power pop","Rock, Pop",The World's Best American Band,4/7/2017,2:45,59,95,15,0,62,0,10,-2,C♯/D♭ Major,4,6/1/2017,5azdR0MZxdZjGtb6tFLEav,Polyvinyl Records,3B,,https://i.scdn.co/image/ab67616d00004851cc74bad729044e7db2b3960a
101,Storms,Louise Burns,15,81,vancouver indie,Rock,Young Mopes,2/3/2017,4:28,44,95,2,0,56,0,0,-4,G Major,4,6/2/2017,16MwIh193ea50Fpnne5dUd,Light Organ Records,9B,https://p.scdn.co/mp3-preview/7348a7a5b65b586f8626312cf82e51b70797c869?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f111fa49605594ffa3990940
102,Overboard,Lo Tom,0,180,,,Overboard - Single,5/11/2017,2:56,46,74,0,0,57,0,30,-4,A Minor,4,6/5/2017,5S4DBi6UpXlVMGMwml09Zn,Barsuk Records,8A,,https://i.scdn.co/image/ab67616d00004851b961b14112ca578c8b45dd85
103,Bound,Do Make Say Think,0,126,"canadian post-rock, double drumming, instrumental post-rock, post-rock",Rock,Stubborn Persistent Illusions,5/19/2017,4:49,34,46,27,91,5,0,20,-12,C Major,4,6/6/2017,06SjH78UQlDq4y9iiWoLp2,Constellation,8B,,https://i.scdn.co/image/ab67616d000048510bcddf664db81a5959064b9b
104,You’re Welcome,Wavves,0,115,"indie garage rock, indie rock, indie surf, lo-fi, noise pop, noise rock, nu gaze, san diego indie, surf punk","Rock, Pop",You’re Welcome,5/19/2017,3:00,54,63,0,0,22,0,10,-5,D Major,4,6/7/2017,400PdC8w7nzIh2vqalEbSA,Ghost Ramp,10B,,https://i.scdn.co/image/ab67616d00004851506dfec247e65cb63e063d6f
105,Nocturne,Mark Lanegan,0,120,"acoustic rock, palm desert scene",Rock,Gargoyle,4/28/2017,4:22,50,85,4,67,55,0,10,-5,D Minor,4,6/8/2017,1fkilLmd9tkYGEYDQP50nd,Heavenly Recordings,7A,,https://i.scdn.co/image/ab67616d00004851deaff256c2c8328e68bf1123
106,Teen Challenge,Great Grandpa,0,99,"5th wave emo, bubblegrunge, diy emo, indie punk, seattle indie",Rock,Teen Challenge,4/28/2017,3:48,34,81,5,1,45,0,10,-5,A Major,4,6/9/2017,1sfPTPGbpPSh69xwa4yt7C,Double Double Whammy,11B,,https://i.scdn.co/image/ab67616d000048511c4ff29f8ad8b08b6641f851
107,Currency,The Black Angels,11,146,"garage rock, modern blues rock, neo-psychedelic","Rock, Folk/Acoustic",Death Song,4/21/2017,5:16,45,85,0,8,12,0,10,-5,F Major,4,6/12/2017,3lrtTTdZWXoF8Uzq0g7H8p,PTKF,7B,,https://i.scdn.co/image/ab67616d000048514d70679b0f0aa60905fb75f2
108,Walkie Talkie,Palm,0,175,philly indie,Rock,Walkie Talkie,4/26/2017,2:33,25,92,0,82,74,0,10,-5,D Major,3,6/13/2017,5mydom1Ta776X4XTLHjjXz,Carpark Records,10B,,https://i.scdn.co/image/ab67616d000048515d5ea4e1e4d855fbb089c511
109,Trams (Stole My Love),Spiral Stairs,0,121,"gbvfi, lo-fi",Rock,Doris and the Daggers,3/24/2017,5:35,51,93,1,33,42,0,20,-6,B Minor,4,6/14/2017,44HurPiFabChrPMPqd6b11,Nine Mile Records,10A,,https://i.scdn.co/image/ab67616d00004851f99c76ffb4bb55fd04453ebd
110,Still Counts (feat. Spank Rock),"POLIÇA,Spank Rock",0,94,"indietronica, metropopolis, bmore","Pop, Electronic",Lipstick Stains / Still Counts,4/11/2017,3:49,65,49,8,0,4,0,10,-9,D Major,4,6/15/2017,3oE4D0Z64pWYFADBeVDuGF,Memphis Industries,10B,,https://i.scdn.co/image/ab67616d0000485132c5ab9282352ab43c499a39
111,Nünü,Emma Lee Toyoda,2,82,,,Sewn Me Anew,12/17/2016,2:05,40,47,89,75,39,0,10,-9,G Major,4,6/16/2017,1baH1vuoIhYLjXY4vaHl6k,Make Fart Records,9B,https://p.scdn.co/mp3-preview/5d2ae455e443b020db8ce913443184a1860ea881?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a553c13f26eab67dce38bedd
112,Survival,Adult Mom,0,91,"bubblegrunge, small room, transpop","Rock, Pop",Momentary Lapse of Happily,7/28/2015,2:49,61,57,42,4,88,0,20,-8,D#/E♭ Major,4,6/19/2017,2w0nIRl9BhixD3DcS1Mz3g,Tiny Engines,5B,,https://i.scdn.co/image/ab67616d00004851814985a73a82b867b65b6415
113,Smoke 'Em Out,"CocoRosie,ANOHNI",0,140,"art pop, folktronica, freak folk, new weird america, chamber psych, experimental pop, metropopolis, transpop","Pop, Folk/Acoustic, Electronic",Smoke 'Em Out,1/17/2017,4:44,76,72,55,1,63,20,10,-8,A Minor,4,6/20/2017,60TqLvuwYBpnN5nkUMYDvV,CocoRosie,8A,,https://i.scdn.co/image/ab67616d0000485157c0acf5d492a7c9f0d26b58
114,How to Boil an Egg,Courtney Barnett,0,174,"art pop, australian indie, chamber pop, indie pop, indie rock, melbourne indie, noise pop, singer-songwriter","Pop, Electronic, Rock, Folk/Acoustic",How to Boil an Egg,5/16/2017,3:52,38,77,0,0,76,0,0,-7,D Major,4,6/21/2017,1383Zu1y2abieQqFBkTK6c,House Anxiety / Marathon Artists,10B,,https://i.scdn.co/image/ab67616d0000485147789ef4372cc19c1b656e61
115,Heart Basel,The Drums,44,100,"brooklyn indie, indie surf",Rock,Abysmal Thoughts,6/16/2017,4:42,66,65,10,2,47,0,0,-7,A Major,4,6/22/2017,4pPwYE2hoyDWfdyFt7FNJZ,Anti/Epitaph,11B,https://p.scdn.co/mp3-preview/741621be3f50d02a3e01fc9042fb4c012de4ada0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511dac750f0cef6ca2615cb2db
116,Linda Blair,Little Star,1,147,portland indie,Rock,Little Star,4/14/2017,2:56,47,87,0,25,45,0,10,-5,C Major,4,6/23/2017,38yBHlrNGa6UKF6sDyfDEy,Good Cheer,8B,https://p.scdn.co/mp3-preview/05d6f7fb86246301de169b7f483a2a85b3f10dfe?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bf071e6b4a13bdb8cc0e0607
117,Cumberland Gap,Jason Isbell and the 400 Unit,39,161,"alternative country, folk, new americana, roots rock","Country, Folk/Acoustic, Rock",The Nashville Sound,6/16/2017,3:24,27,91,0,4,38,10,10,-8,B Minor,4,6/26/2017,5kIAr777wX9wvEC0aVEleQ,Southeastern Records,10A,https://p.scdn.co/mp3-preview/961a739f36221a9d2c9a15307040b944f44b3ed1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518aac8a5f5e60ea65ec028392
118,Machinist,Japanese Breakfast,0,125,"art pop, eugene indie, indie pop, indie rock, philly indie","Pop, Rock",Machinist,5/5/2017,3:37,57,72,2,14,14,0,40,-7,A Minor,4,6/27/2017,7HXfMFsrVmUQqjhBuLsZtY,Dead Oceans,8A,,https://i.scdn.co/image/ab67616d00004851336979e7ea8ac094835f6d73
119,My Bark Is Your Bite,Blaenavon,0,154,english indie rock,Rock,That's Your Lot,4/7/2017,3:35,54,86,7,3,60,0,20,-5,D Minor,4,6/28/2017,5iTyuRBQbsbaW0jPlmFP97,Transgressive,7A,,https://i.scdn.co/image/ab67616d00004851a6c54086647a9b71d3f000ef
120,Anymore,The Pains Of Being Pure At Heart,0,120,"dream pop, metropopolis, modern dream pop, noise pop, nu gaze, shoegaze","Pop, Electronic, Rock",Anymore,5/15/2017,3:43,55,78,0,4,31,0,20,-7,G Major,4,6/29/2017,4eZaKlrIlVVT5e6wLZZ99s,"Painbow Music, Ltd.",9B,,https://i.scdn.co/image/ab67616d000048518ae05d46c0c2be6b6f2ad3e3
121,Quit,Briana Marela,0,92,oakland indie,Rock,Quit,5/16/2017,3:31,46,66,55,94,32,0,10,-8,B Minor,4,6/30/2017,4I2tOzQMEIWzPpS5DzaXyw,Jagjaguwar,10A,,https://i.scdn.co/image/ab67616d00004851eb7697739ccdeeb2df6574e2
122,A Year from Here,Lea Porcelain,0,120,german post-punk,Rock,HYMNS TO THE NIGHT,6/16/2017,3:37,43,67,12,28,10,0,0,-7,A#/B♭ Major,4,7/3/2017,6eLlY1OI4nzhSbU9WFfAug,Lea Porcelain Recordings,6B,,https://i.scdn.co/image/ab67616d000048513cc9af62bc2e183b07737c70
123,Oh Oh,Shout Out Louds,10,123,"swedish alternative rock, swedish indie rock",Rock,Oh Oh,4/21/2017,3:33,57,81,8,5,43,0,10,-7,D Major,4,7/4/2017,2weVCY3OxFOawCrcLFEpvj,Columbia,10B,https://p.scdn.co/mp3-preview/05142f152fa499b036847426f911f80887b9af8e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514313566f2371d9534a6daf6f
124,This Year,Beach Fossils,0,145,"brooklyn indie, indie garage rock, indie rock, indie surf, popgaze, shoegaze","Rock, Folk/Acoustic",Somersault,6/2/2017,2:48,50,79,0,5,34,0,20,-7,G Minor,4,7/5/2017,1TFjgmDNqtfw2R0ruYZkUI,Bayonet Records,6A,,https://i.scdn.co/image/ab67616d000048514f5dd456ecd31eb5c17d0b07
125,Full of Men,Ulrika Spacek,21,126,"crank wave, garage psych, neo-kraut, neo-psychedelic, reading indie","Rock, Folk/Acoustic",Modern English Decoration,6/2/2017,4:36,63,78,1,74,37,0,0,-7,B Minor,4,7/9/2017,6Z7Srcct3Aa3CKl3rNzZYJ,Tough Love Records,10A,https://p.scdn.co/mp3-preview/860cebf79def7ce9f9af2b7d0e96f8e7ff91f596?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485190ada8b105204772a5fa38a6
126,Stranger,Peyote Ugly,4,114,seattle indie,Rock,Peyote Ugly EP,4/12/2017,4:36,41,52,6,52,45,0,10,-8,G#/A♭ Minor,5,7/9/2017,6P8Av0T3v6N5hFsYwmYDT8,668417 Records DK,1A,https://p.scdn.co/mp3-preview/09f4ef33dc79981287bb39083dd622bd61935332?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485179fa9b93266267bbd033256e
127,Exhumed,Zola Jesus,0,150,"art pop, dark pop, grave wave, metropopolis, neo-synthpop, noise pop, spectra","Pop, Electronic",Exhumed,6/7/2017,3:45,42,62,0,3,6,0,0,-8,C Major,4,7/11/2017,77uKFArSHHnobx3ghWq35e,Sacred Bones Records,8B,,https://i.scdn.co/image/ab67616d0000485109f6e040eab0d733a9685c6d
128,Hey Muse!,The Suburbs,11,120,minneapolis indie,Rock,Hey Muse!,6/23/2017,3:51,56,94,0,75,66,0,10,-5,C Major,4,7/12/2017,1X1RJEwECRS3PylrvidKBv,Suburbs Music,8B,https://p.scdn.co/mp3-preview/a17a4d1b70738cd3e10d3b9d2aae56f1da76cd3d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fdfb996686a50d1115fd0605
129,Lower Worlds,Rainer Maria,0,78,"emo, emo punk, midwest emo",Rock,Lower Worlds,6/2/2017,3:50,37,89,1,0,30,0,10,-6,C♯/D♭ Major,4,7/13/2017,0M7DiVky5bUyOmDnAWnnl7,Polyvinyl Records,3B,,https://i.scdn.co/image/ab67616d000048516a9244d00574a071d563d3eb
130,Light It Up (Let It Burn),Pickwick,10,110,seattle indie,Rock,LoveJoys,7/7/2017,3:47,58,83,1,70,49,0,20,-4,A Minor,4,7/14/2017,4tr9NpkSJoLp5XkHINelf0,Small Press Records,8A,https://p.scdn.co/mp3-preview/db9079767b70f998daec658771b53f70bbfaf24b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851298227327d0b76041c849ba0
131,Good Thing,Michael Nau,0,107,baltimore indie,Rock,Some Twist,6/16/2017,3:29,57,41,88,43,51,0,10,-11,B Major,4,7/17/2017,3lLqyYY1a0LUvQcNU9Dqjz,Full Time Hobby,1B,,https://i.scdn.co/image/ab67616d00004851de4ff7fe30ddbf3322f2b0ef
132,Voter,Songhoy Blues,0,102,malian blues,Blues,Résistance,6/16/2017,3:19,46,72,1,3,74,0,10,-8,G Major,4,7/18/2017,3OKIVmsBXbdWoKFc0LVjOA,Transgressive,9B,,https://i.scdn.co/image/ab67616d0000485179d73d21a2527099bace6426
133,The Moon Will Never Turn on Me,Mammút,0,152,"icelandic post-punk, icelandic rock",Rock,Kinder Versions,7/14/2017,4:01,44,52,0,0,28,0,20,-10,G Major,4,7/19/2017,6Joz9mHP6Z2Piana9xI6DT,Bella Union,9B,,https://i.scdn.co/image/ab67616d00004851176cef8496ab01f4221bb3c8
134,Trying Year,Captain We're Sinking,0,133,"alternative emo, orgcore",Rock,The King of No Man,6/23/2017,3:29,48,80,1,0,83,0,30,-7,B Major,4,7/20/2017,2iDnjMyTkWWwwnSGSZCO6O,"Run For Cover Records, LLC",1B,,https://i.scdn.co/image/ab67616d0000485142cea8abd83a2493aea37c0c
135,Velvet Noose,Thunderpussy,0,129,"modern hard rock, seattle indie",Rock,Velvet Noose,5/8/2017,3:44,49,87,3,0,56,0,0,-5,A Major,4,7/21/2017,3OrD7m6W5t4cbxoi7LDQhx,HockeyTalkter Records,11B,,https://i.scdn.co/image/ab67616d00004851f5b9924c5e141a6577d9e7d4
136,Two Man Gang,Les Big Byrd,0,130,"neo-kraut, stockholm indie, swedish indie rock, swedish psychedelic rock","Folk/Acoustic, Pop, Rock",Two Man Gang,5/19/2017,5:42,59,89,1,4,33,0,10,-6,A Major,4,7/24/2017,0vIRMyEEDErVychwk96cBf,PNKSLM Recordings,11B,,https://i.scdn.co/image/ab67616d00004851c4b76d6ce25e04113586b4d8
137,Come to Me Now,Kevin Morby,0,112,"chamber pop, indie rock, kc indie, modern folk rock","Pop, Rock",City Music,6/16/2017,4:51,33,49,50,27,8,0,10,-10,G Major,5,7/25/2017,5h1WO9jqXhQ9e1vs63ctxZ,Dead Oceans,9B,,https://i.scdn.co/image/ab67616d00004851c88257b85d988d6069bebce9
138,Rainbow City,Cloud Control,0,88,"australian indie, australian indie folk, australian indie rock","Electronic, Folk/Acoustic, Rock",Rainbow City,5/1/2017,3:09,55,76,1,0,32,0,10,-6,D Major,4,7/26/2017,5TCqcUeZYLJ9RYXtV1gkrG,Ivy League Records,10B,,https://i.scdn.co/image/ab67616d00004851107542db340a9dae7e514c87
139,Locked Out,Daddy Issues,0,175,"bubblegrunge, indie punk, riot grrrl",Rock,Deep Dream,5/19/2017,3:43,23,53,3,0,21,0,30,-8,G#/A♭ Major,4,7/27/2017,1PgvtdIm8alpjP8Y926Fwl,Infinity Cat Recordings,4B,,https://i.scdn.co/image/ab67616d00004851363ffd4b37b2f2008da77336
140,Siren,Charms,0,103,post-disco soul,R&B,Human Error,6/16/2017,3:04,43,88,0,9,16,0,10,-8,D Major,3,7/28/2017,37uL64hzRAvk3d0RAkolkZ,Killroom Records,10B,https://p.scdn.co/mp3-preview/e51f12e5ee02179b6fe84da9b279ae2216d8ed79?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485195e7eac82b82d0f64a51e84c
141,Cosoco,Juana Molina,0,156,"argentine indie, electronica argentina, experimental pop, folktronica","Latin, Pop, Folk/Acoustic",Halo,5/5/2017,4:57,61,61,92,90,88,0,10,-11,D Major,1,7/31/2017,6gl415LoFCn0s62HmNgIyg,Crammed Discs,10B,,https://i.scdn.co/image/ab67616d000048515d41bcb023edfd74f4f9c5f3
142,In Undertow,Alvvays,0,117,"art pop, chamber pop, dream pop, dreamo, indie pop, indie rock, noise pop, shoegaze, toronto indie","Pop, Rock",In Undertow,6/7/2017,3:17,37,69,0,0,27,0,10,-3,C♯/D♭ Major,4,8/1/2017,4fh4Zjs8KY4LfVUf3JnweG,Transgressive,3B,,https://i.scdn.co/image/ab67616d000048516f852abae309a471520e8f09
143,Djoukourou,Oumou Sangaré,20,147,"afropop, malian blues, mande pop, wassoulou, world","Pop, Blues, World/Traditional",Mogoya,5/19/2017,4:09,66,87,54,0,81,10,0,-6,F Major,4,8/2/2017,7aj1vn1mytoQja2c1iojSI,No Format!,7B,https://p.scdn.co/mp3-preview/ed32f67145c8320996507e234b2b4d64cb8d7713?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c3eadc2ed20969324c007af2
144,16 Psyche,Chelsea Wolfe,18,158,"dark pop, doomgaze, gaian doom, sacramento indie","Pop, Metal",16 Psyche,6/14/2017,4:18,29,59,0,74,4,0,10,-6,C Minor,4,8/3/2017,01il5YrqZZiptglvAmcMrW,Sargent House,5A,https://p.scdn.co/mp3-preview/ace7ab5296a5130ef94355ff4888f9d50c7594c2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485169a03b0246e50cc00994cf9c
145,Bleed Over,Mhostly Ghostly,1,92,,,A Faceless Fiction,7/24/2017,6:26,69,65,2,55,50,0,20,-9,A Major,4,8/4/2017,2JofEsOyxup3Wrn3jK5uIt,Mhostly Ghostly,11B,https://p.scdn.co/mp3-preview/99ede1ccb0375d195f9e821b242170df9409ca78?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512039bb763db406af7f90c7ee
146,New Thing,Lee Ranaldo,0,172,no wave,Rock,New Thing,7/19/2017,6:48,32,62,57,1,25,0,40,-8,D#/E♭ Major,4,8/7/2017,3bkFbteDzeKzvMltSJbVvo,Mute,5B,,https://i.scdn.co/image/ab67616d00004851cd7fa600ec3200808c3d2f95
147,Shark Smile - Edit,Big Thief,0,131,"art pop, brooklyn indie, chamber pop, countrygaze, indie pop, indie rock, small room","Pop, Rock, Folk/Acoustic",Shark Smile (Edit),5/8/2017,3:14,69,74,8,64,67,0,10,-9,F#/G♭ Minor,4,8/8/2017,4rCrSoFxqRFmnHQyFGlkbA,Saddle Creek,11A,,https://i.scdn.co/image/ab67616d000048519135c802a3e5ad827fb23ed7
148,Tough,Sam Coffey and The Iron Lungs,0,145,"garage rock revival, toronto indie","Blues, Rock",Sam Coffey & The Iron Lungs,7/28/2017,3:57,41,91,0,1,52,10,0,-4,D Major,4,8/9/2017,4jXvkF0rcsy0QkAuoLlXoj,Dine Alone Music,10B,,https://i.scdn.co/image/ab67616d000048512fc680e87a7f6bc1de3ddb53
