#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
147,"The French Press","Snuff Redux",0,146,"","","Denim American",2018-06-08,04:07,43,69,0,40,19,0,20,-6,C Major,4,2018-08-03,2Y0tSraOjleOnhdauHV36f,"Snuff Inc.",8B,https://p.scdn.co/mp3-preview/e7eb3aaabae4e4e2ed5b145d5781ada5426a36d7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517cd84f5357dac0f65331fc11
148,"Fear","Big Ups",0,127,"brooklyn indie, indie punk","Rock","Two Parts Together",2018-05-18,04:43,50,41,10,10,23,0,20,-9,E Major,3,2018-08-06,6ZKghFScgZFFJHuUYBpuEA,"Exploding In Sound",12B,,https://i.scdn.co/image/ab67616d0000485193ec73798c2ff813fa014d72
149,"Feelings","Bloods",0,148,"sydney indie","Rock","Feelings",2018-02-14,03:23,44,88,4,0,65,0,10,-2,E Major,4,2018-08-08,5NMe04OzNGW0SFy4RuUKc3,"Share It Music",12B,,https://i.scdn.co/image/ab67616d00004851b42be87baad827619ec1c99e
150,"I Feel Free","DILLY DALLY",0,117,"canadian shoegaze, etherpop, indie punk","Rock, Pop","I Feel Free",2018-06-26,03:40,40,83,0,47,5,0,0,-5,C Major,4,2018-08-09,0w1HBV1E2NQMvpUBh0py9v,"Partisan Records",8B,,https://i.scdn.co/image/ab67616d000048516a39b7169164a475e946b84b
151,"Silver Dollar","Versing",0,130,"seattle indie","Rock","Silver Dollar",2018-06-26,02:45,52,62,1,87,46,0,0,-6,D Major,3,2018-08-10,4qfEHvcqP4lhqbkmhaSIQ9,"Hardly Art",10B,,https://i.scdn.co/image/ab67616d00004851fb0c2afe31dd5386b33ccd8d
152,"Wake Up The Night","Chanti Darling",3,117,"portland indie","Rock","RNB Vol. 1",2018-08-03,04:32,65,81,43,0,58,0,0,-6,F#/G♭ Minor,4,2018-08-13,62hN3xfse9pCLy0QllcIxA,"Tender Loving Empire",11A,https://p.scdn.co/mp3-preview/46eb9703f06e7c50b77b9cb764eb1d48d1894948?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f3427d903e5cae00b667c63d
153,"I'm Desperate","BC Camplight",0,178,"chamber psych, new jersey indie, one-person band, psychedelic pop","Folk/Acoustic, Rock, Pop","I'm Desperate",2018-07-09,04:09,36,79,0,1,23,0,30,-6,G#/A♭ Major,4,2018-08-14,0OsqJgwmISDkOUr1KKjubO,"Bella Union",4B,,https://i.scdn.co/image/ab67616d00004851235cfb8d789a7bf67dfa5ff5
154,"Basement","Shy Boys",0,132,"garage psych, kc indie","Folk/Acoustic, Rock","Bell House",2018-08-03,01:32,66,54,69,0,98,0,20,-11,E Minor,4,2018-08-15,23N5gbsx3sovRvagT2EBw4,"Polyvinyl Records",9A,,https://i.scdn.co/image/ab67616d0000485131e4d16042434987c399acd7
155,"Fast G","Ovlov",0,163,"american shoegaze, connecticut indie, countrygaze, dreamo, indie punk, nu gaze, shoegaze","Rock, Folk/Acoustic","TRU",2018-07-20,02:42,16,98,5,19,17,0,10,-2,G Major,4,2018-08-16,6LhCQCo94zLLg4zO3NWu27,"Exploding In Sound",9B,,https://i.scdn.co/image/ab67616d00004851178206e06482e29aaabf76e1
156,"Gimmie the Power","Beverly Crusher",0,169,"seattle indie","Rock","Gimmie the Power",2018-07-06,03:08,51,93,0,51,21,10,10,-5,B Major,4,2018-08-17,30vT1hZodSIjn8hCRyVJFB,"Beverly Crusher",1B,,https://i.scdn.co/image/ab67616d00004851e7e51a63b7f79a768b6ca428
157,"Colossus","IDLES",0,129,"bristol indie, crank wave, modern rock","Rock","Colossus",2018-05-30,05:39,34,88,0,0,23,0,30,-6,C Major,4,2018-08-20,1t5oZX4qcFsdjL3wYLXb5u,"Partisan Records",8B,,https://i.scdn.co/image/ab67616d00004851821777f5b7b59352aeab67f2
158,"I Am the Truth","Holy Esque",4,135,"scottish indie, scottish indie rock","Rock","Television / Sweet",2018-06-08,03:40,48,78,14,0,24,0,10,-6,A Minor,4,2018-08-21,03T3lZdo5NWGrbbVlrs2B7,"Beyond The Frequency",8A,https://p.scdn.co/mp3-preview/2c4f9bf73e672ad3baea803fcb0cfe7bdacd4264?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a238e7de017fa56f9cf6dd35
159,"New Compassion","HAERTS",2,78,"metropopolis","Electronic","New Compassion",2018-05-25,04:19,44,82,12,0,46,0,40,-6,G Major,4,2018-08-22,5CuelOULjEW4vrBd7OOBma,"HAERTS",9B,,https://i.scdn.co/image/ab67616d000048511c135cc27a29b1e7d0cef1d5
160,"No Shade In Shadow","Kristin Hersh",0,140,"alternative pop, boston rock, melancholia, rhode island indie","Pop, Rock, Folk/Acoustic","Possible Dust Clouds",2018-10-05,03:34,37,89,0,4,75,0,10,-6,D#/E♭ Major,4,2018-08-23,3XsUUXH3d0GvTLQDstrzOJ,"Fire Records",5B,,https://i.scdn.co/image/ab67616d000048510913e24ec8661f2666c04cc4
161,"Soft Stud","Black Belt Eagle Scout",0,124,"bubblegrunge, portland indie","Rock","Soft Stud",2018-07-17,06:08,55,73,0,43,34,0,10,-7,D Major,4,2018-08-24,3DH2bjujDs4dTwhdf1jF0Y,"Saddle Creek",10B,,https://i.scdn.co/image/ab67616d00004851a1ebc07d2e8458b7b0806093
162,"Better Than You","Petal",0,148,"bubblegrunge, small room","Rock","Magic Gone",2018-06-15,02:48,54,86,0,0,60,0,0,-5,F#/G♭ Minor,4,2018-08-27,5g4UZ6lq66oG86DRAYa40l,"Run For Cover Records, LLC",11A,,https://i.scdn.co/image/ab67616d00004851c35484a87a223b6058ce66f9
163,"Destroyer","Lala Lala",0,110,"bubblegrunge","Rock","Destroyer",2018-07-11,03:12,60,62,76,62,36,0,10,-6,A#/B♭ Major,4,2018-08-28,77INq7FM7AzjbxLDjELwKR,"Hardly Art",6B,,https://i.scdn.co/image/ab67616d000048519b3ab547270968a578388be8
164,"Ache","Trevor Powers",16,81,"glitch pop, idaho indie","Pop, Rock","Mulberry Violence",2018-08-17,03:10,64,61,48,1,64,0,10,-9,F#/G♭ Major,4,2018-08-29,1N9cKAB4TqIeqMrh9f4jPE,"Baby Halo",2B,https://p.scdn.co/mp3-preview/a5798e479e48e2c53279720781da60d317043e91?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485108115eaef124ee31ebbc38b2
165,"Dewayne","Jesse Sykes & The Sweet Hereafter",7,134,"alternative country","Country","Dewayne",2018-06-22,05:14,39,26,96,0,25,0,10,-11,D Major,3,2018-08-30,30dp8TEBWhpR4wSoL7j2gX,"Station Grey Records",10B,https://p.scdn.co/mp3-preview/71165e1bdc0fe9151b21d64d87b0fa942f172c45?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512b40699fa091946232e93b02
166,"Wait","Hi Crime",2,134,"","","The Kids Still Got It",2018-06-21,03:23,57,79,8,0,34,0,10,-6,D Major,4,2018-08-31,1LeiVSRAhsCjxMEB6Ez2K7,"888110 Records DK",10B,https://p.scdn.co/mp3-preview/b4082105a869bfc69942d128d66f718d9a3e6250?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485145f84bbb5e477a9164e011c4
167,"Way Back to You","Desert Mountain Tribe",4,105,"psych gaze","Folk/Acoustic","Om Parvat Mystery",2018-06-01,03:31,15,90,0,74,45,0,10,-3,G Major,4,2018-09-03,6Fn22ZotCQ2GBUe9qNYvVc,"Membran",9B,https://p.scdn.co/mp3-preview/45eb06a8c018c4915dc285abe415f4c3bb86c3cf?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485169aadff5be806eacc0006017
168,"Overload","Georgia Anne Muldrow",4,132,"alternative r&b, instrumental hip hop","R&B, Hip Hop","Overload",2018-06-20,03:56,50,68,3,0,33,20,10,-6,B Minor,4,2018-09-04,1mOkNJhyn6pnAM5v1imnBl,"Brainfeeder",10A,https://p.scdn.co/mp3-preview/ade1aa6c0d2e47c77416ecde8c37897d3287b0b4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b763ad5f3724a15c789c15ba
169,"Breakfast Epiphany","Boy Azooga",0,96,"cardiff indie, welsh indie","Rock","1, 2, Kung Fu!",2018-06-08,02:29,57,58,10,11,64,0,60,-8,A Minor,4,2018-09-05,2TCRXKb7cpICeeoMqNEqJ9,"Heavenly Recordings",8A,,https://i.scdn.co/image/ab67616d0000485171ee78099b3cee5bdcd2a7a9
170,"Black Lagoon","Still Corners",0,133,"metropopolis","Electronic","Slow Air",2018-08-17,05:33,61,76,2,75,8,0,10,-9,B Minor,4,2018-09-06,0wA37T62tYBAWl5lKIcOxm,"Wrecking Light Records",10A,,https://i.scdn.co/image/ab67616d00004851acc732d65956dedf5ed18f36
171,"The Good Get Gone","Kilcid Band",0,80,"","","The Good Get Gone",2018-07-06,03:32,65,71,1,1,53,0,0,-6,A Major,4,2018-09-07,2RLspRQ18bYQJ6ESJ6ABPn,"Kilcid Band",11B,,https://i.scdn.co/image/ab67616d0000485150a89853e8fdcd64c5fb5264
172,"Rompe Tu Guitarra","Los Mundos",15,128,"latin american heavy psych, mexican indie, mexican rock, monterrey indie, psicodelia mexicana","Metal, Latin, Rock","Ciudades Flotantes",2018-03-30,05:05,44,95,18,94,33,0,10,-7,D Major,4,2018-09-10,34tUaeJdg9fKEa1NGue3Ej,"Avandadoom",10B,https://p.scdn.co/mp3-preview/b7e1f6e719de05a9b1aab2105dc2202a1956f0d6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ae19265e22de7a946a7414ab
173,"Alas de Hierro","The Chamanas",27,202,"chihuahua indie, mexican indie, mexican rock","Latin, Rock","Once Once",2015-09-04,04:13,39,63,14,0,53,0,0,-5,C♯/D♭ Minor,3,2018-09-11,2y9B6qvNuRX86zEWa8cbr1,"Los Maxicos",12A,https://p.scdn.co/mp3-preview/2e40558c19728557665e7669dc822f3c77b1224a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c612953d0f47bada2700335b
174,"Ya No Te Quiero","Los Blenders",0,191,"latin rock, mexican indie, mexican rock","Rock, Latin","Ha Sido",2017-10-31,02:32,33,88,13,4,69,0,30,-8,A#/B♭ Major,4,2018-09-12,7hgdniLsx8bD8XsB0RZJu6,"Independiente",6B,,https://i.scdn.co/image/ab67616d00004851d6f7e99f226b950c152ffe32
175,"Tambalea (feat. Lido Pimienta & Ceci Bastida)","Niña Dioz,Ceci Bastida,Lido Pimienta",17,136,"latin afrobeat, mexican hip hop, rap femenino mexicano, rap latina, trap mexicano, canadian latin, deep latin alternative, latintronica, tropical alternativo","Latin, Electronic, Hip Hop","Reyna",2018-05-11,04:01,79,57,17,0,66,0,10,-5,G#/A♭ Minor,4,2018-09-14,0ejL4yYcCqLwr02rs9SkFb,"Nacional Records",1A,https://p.scdn.co/mp3-preview/122851254ec12280f6411f1d82ff20bb3e89e134?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515fa2317d3c96c7234fd9a5b8
176,"Someone New","Smokescreens",0,157,"modern jangle pop","Pop","Used to Yesterday",2018-07-13,02:49,24,82,0,25,82,0,10,-4,G Major,4,2018-09-17,0Q4lhXaaoEk0PUOTqqmcUX,"Slumberland Records",9B,,https://i.scdn.co/image/ab67616d000048513e9a32faf739c004d0086c68
177,"Aldrig som dig","PURRPURR",0,123,"","","Aldrig som dig",2018-05-25,04:21,56,72,0,9,17,0,0,-9,E Major,4,2018-09-18,0vZ1m9u5tbYBvPCdlXUBkt,"Fading Trails Recordings",12B,,https://i.scdn.co/image/ab67616d00004851aedd64354a60e0a717f22eaf
178,"Two Steps Back","Sudakistan",0,120,"neo-psychedelic, stockholm indie","Folk/Acoustic, Pop","Swedish Cobra",2018-09-07,03:36,37,81,0,1,26,0,20,-5,G Major,4,2018-09-19,1BqzH8Obhk8AgLiPEsLPbH,"PNKSLM Recordings",9B,,https://i.scdn.co/image/ab67616d0000485140fe16bc82afa779832822a4
179,"Any Other Way","Tomberlin",0,176,"louisville indie, small room","Rock","At Weddings",2018-08-10,03:22,31,25,92,0,37,0,10,-12,A#/B♭ Major,4,2018-09-20,40ZIxO0Kn8nVtOEWWm9akw,"Saddle Creek",6B,,https://i.scdn.co/image/ab67616d00004851a9c3e87d5e50ad96b98ab922
180,"Rainier","Whitney Ballen",0,111,"seattle indie","Rock","You're A Shooting Star, I'm A Sinking Ship",2018-08-24,03:29,49,43,84,2,15,0,30,-11,D#/E♭ Major,4,2018-09-21,78MJPUEayjQ6nklkb7yQgl,"Father/Daughter Records, Substitute Scene Records",5B,,https://i.scdn.co/image/ab67616d00004851b41c794e74ea78e55b772a32
181,"See You At The Movies","J Mascis",0,129,"alternative rock, gbvfi, lo-fi, western mass indie","Rock","See You At The Movies",2018-08-21,03:22,45,78,24,0,43,0,10,-6,G Major,4,2018-09-24,6g8VtfHx7GtYYt9sUHfmp0,"Sub Pop Records",9B,,https://i.scdn.co/image/ab67616d00004851abeb20c7795ac3a77441df14
182,"Blue Vapor","Marissa Nadler",0,94,"ambient folk, melancholia, new weird america, spectra","Folk/Acoustic, Pop","Blue Vapor",2018-08-07,03:26,38,49,39,0,29,0,10,-8,F#/G♭ Minor,4,2018-09-26,574tgFJdKztlmKxThkiUYR,"Bella Union",11A,,https://i.scdn.co/image/ab67616d00004851c7fe901cd75512d970c6e6c0
183,"Heartbeats","Foxing",26,120,"alternative emo, dreamo, emo, stl indie","Rock, Country","Nearer My God",2018-08-10,04:02,51,74,9,1,25,0,30,-8,G Major,4,2018-09-26,5OnY3U1JERx8FsngbVP5FG,"Triple Crown Records",9B,https://p.scdn.co/mp3-preview/bc4e7818764fc6bdd62754951f998551312e1eb2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511d2453b3e68b7bcb21dc1bd4
184,"Go Now","Pascal Babare",0,108,"","","Endless Room",2018-07-20,04:08,54,75,10,0,36,0,10,-4,E Minor,4,2018-09-27,7kBoBCrfBdgEY7QDanU7JR,"Dusky Tracks/ Gaga Digi",9A,,https://i.scdn.co/image/ab67616d00004851d12f0ab492899d3c469ed018
185,"Mountain","Tunde Olaniran",5,154,"detroit indie, escape room","Rock, Pop","Mountain",2018-08-22,03:19,72,63,15,0,55,10,30,-4,C Major,4,2018-10-02,6iqz2qF0j0eMLGZbOQsIpZ,"Magic Wheel",8B,https://p.scdn.co/mp3-preview/264953a4d36dc90cabfcdbe103d8976f92988f89?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f3d0e60e017a57c4373a9a50
186,"Scars","Erika Spring",0,146,"shiver pop","Pop","Scars",2018-09-11,03:07,61,44,92,14,35,0,10,-8,G#/A♭ Minor,4,2018-10-02,5XVGSvrtwhgLMz3IdgMB74,"Cascine",1A,,https://i.scdn.co/image/ab67616d00004851881d00664c652c8121e6b6bc
187,"Balfron","JOHN (TIMESTWO)",0,105,"crank wave, uk noise rock","Rock","God Speed In The National Limit",2017-10-20,02:38,38,96,0,0,41,0,30,-5,D Major,4,2018-10-03,2NcvyBTDjAV2fL4QZYQDDg,"Pets Care Records",10B,,https://i.scdn.co/image/ab67616d00004851e035e69e2acbe536b43a2865
188,"One Thing","Bad Moves",0,147,"bubblegrunge, dc indie","Rock","Tell No One",2018-09-21,02:28,69,85,3,89,85,0,20,-7,G Major,4,2018-10-04,0CeDjl0EYusnRvxH9kNKfy,"Don Giovanni Records",9B,,https://i.scdn.co/image/ab67616d00004851c4fb513a158d3df3672a611d
189,"Tenderness","Laura Gibson",5,128,"ambient folk","Folk/Acoustic","Tenderness",2018-08-22,03:36,67,41,58,0,41,0,10,-10,D Minor,4,2018-10-05,29ZjMzpdne6M1RcEMpxuf0,"City Slang",7A,https://p.scdn.co/mp3-preview/84073fafeb96b35780d35df637c9a83fbd7577ca?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514b1b661db8c2c99ef874d5c9
190,"Good Times Are Gone Again","Fred Thomas",0,120,"michigan indie, montreal indie, small room","Folk/Acoustic, Pop, Rock","Aftering",2018-09-14,03:05,44,85,7,3,19,0,50,-5,F Major,4,2018-10-14,0IqxG1UAQAoPiTQFUBSR3P,"Polyvinyl Records",7B,,https://i.scdn.co/image/ab67616d00004851a7854933de5d3aa15d42a8e8
191,"Bee Kind To The Bugs","Culture Abuse",32,103,"indie punk","Rock","Bay Dream",2018-06-15,03:36,57,83,0,18,50,0,60,-4,C Major,4,2018-10-14,4Uw6gqyHfSsRyVgD0dRjkd,"Epitaph",8B,https://p.scdn.co/mp3-preview/a9694260f050a9e3c2c856d31325841599d75e21?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851819797238d24d7b8544e4d6f
192,"Fun at the Geysers","Mourn",0,77,"spanish post-punk","Latin","Sorpresa Familia",2018-06-15,01:58,46,96,0,0,71,0,30,-4,G Major,4,2018-10-14,2XC3UsKero8x1dAgOdwhNg,"Captured Tracks",9B,,https://i.scdn.co/image/ab67616d000048510bae8b25257f693a3b71ddbf
193,"Gaslight Anthem (The Song Not The Band)","Thin Lips",0,97,"bubblegrunge, diy emo, indie punk, philly indie","Rock","Chosen Family",2018-07-27,03:01,51,60,0,14,48,0,10,-7,E Major,4,2018-10-14,1hQcih7QVgsb0agPCI7SXY,"Lame-O Records",12B,,https://i.scdn.co/image/ab67616d000048515af33d6a1aa95098d04507e8
194,"Save Me","Mark Lanegan,Duke Garwood",0,167,"acoustic rock, palm desert scene, british blues","Rock, Blues","With Animals",2018-08-24,04:08,42,31,69,78,8,0,10,-13,F#/G♭ Minor,4,2018-10-14,1MSEZI4rWRcW7r2KENlHLy,"Heavenly Recordings",11A,,https://i.scdn.co/image/ab67616d00004851a37a6e88427dc987acaea68c
195,"Goodbye","The Midnight Revolution",2,118,"","","The Midnight Revolution",2018-09-10,03:37,48,42,40,1,23,0,10,-9,A#/B♭ Major,4,2018-10-15,4BB5QoP4Eviyjl7V4oS7v2,"iM Cyril Catarsi",6B,https://p.scdn.co/mp3-preview/fe0a3dfdffd15388d0578a5884cf8a5acbba8609?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514744f805bd70d78f1f96f4de
196,"Kingdom - Edit","Maribou State,North Downs",40,109,"electronica, future garage, indie soul, uk alternative pop","Electronic, R&B, Pop","Kingdoms In Colour",2018-09-07,03:34,68,70,66,68,80,0,10,-8,F Minor,4,2018-10-16,1Eo42r2Z18crKjRVcKOTiI,"Counter Records",4A,https://p.scdn.co/mp3-preview/97c541d52f0d18e8d69416e6c57348382f56a87d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518a6a84a8365621d035de6147
197,"Bubble Bath","Muncie Girls",14,125,"bubblegrunge, devon indie, indie punk, uk diy punk","Rock","Fixed Ideals",2018-08-31,03:53,72,74,7,0,80,0,30,-5,D Major,4,2018-10-17,5LXlcEeWEnnlFlUv306KSW,"Specialist Subject",10B,https://p.scdn.co/mp3-preview/bd5d5a40b53fc6358e49fb963d29deac2fb437b5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bda9eb99b7c38643d1702c4c
198,"Darkhorse","Emma Ruth Rundle",38,139,"gaian doom, modern dream pop, post-metal, spectra","Metal, Pop","On Dark Horses",2018-09-14,06:12,46,69,4,56,37,0,10,-6,G#/A♭ Major,4,2018-10-18,53oc5U2cz4MydANM35abYV,"Sargent House",4B,https://p.scdn.co/mp3-preview/4674523f12d861d888559d5cf34802667d51634d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f6cfa8e9cfdd2f4a28836d44
199,"Us","NAVVI",27,170,"etherpop","Pop","ULTRA",2018-09-28,04:26,56,68,4,40,25,0,10,-8,D#/E♭ Minor,4,2018-10-19,13tfK31bbppYbLFaEQKR8K,"Hush Hush",2A,https://p.scdn.co/mp3-preview/513e6dc060c91a5a88dda5cd927b74a7214d70bc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ccb9f2b55a06a2d7086f1a68
200,"symbol","Adrianne Lenker",0,147,"chamber pop, countrygaze, indie pop, small room","Pop, Folk/Acoustic, Rock","abysskiss",2018-10-05,03:49,55,62,91,88,70,0,10,-12,G Major,4,2018-10-22,7f3xVpWfp3FPursBSrIEMJ,"Saddle Creek",9B,,https://i.scdn.co/image/ab67616d000048511c4e70e387c43bedb2f63600
201,"Brain","You Said Strange",4,122,"french shoegaze, rock alternatif francais","Metal, Rock","Salvation Prayer",2018-06-08,06:50,34,72,0,23,70,0,0,-8,D Major,4,2018-10-23,47OejCat5oocown6MQE65K,"Fuzz Club Records",10B,https://p.scdn.co/mp3-preview/1c2f22ce7548d60d5f343f9918c58219aaab9f18?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519e2abfe446a1caa5df833949
202,"Hard to Know","Blue J",0,125,"vancouver indie","Rock","Hard to Know",2018-06-27,04:45,56,82,12,0,33,0,0,-6,E Major,4,2018-10-24,2CD3AZb3WlJc4APLwkRo8U,"Blue J",12B,,https://i.scdn.co/image/ab67616d00004851f31be4de08311b6258feab5f
203,"Just Joking Around","Say Sue Me",16,150,"indie surf, korean dream pop, korean indie rock, korean shoegaze","Rock, Pop","Just Joking Around / B Lover",2018-08-10,05:51,48,76,0,17,28,0,20,-6,F#/G♭ Major,4,2018-10-25,313gN8WF2zs0X7XwWIgKdu,"Damnably",2B,https://p.scdn.co/mp3-preview/926b3188f31e3135c645e48e125c7fc5805c7645?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485100581af9eee053556a58e368
204,"Sing to Me","Cumulus",0,133,"seattle indie","Rock","Comfort World",2018-09-28,04:03,55,59,27,0,52,0,0,-8,B Major,4,2018-10-26,6UaLeC7yOyvNgExgbnb5HQ,"Trans",1B,,https://i.scdn.co/image/ab67616d00004851b6ae95781307c1070842f856
205,"Supreme Truth","Spirit Award",2,115,"seattle indie","Rock","Muted Crowd",2018-10-19,03:22,58,86,1,58,71,0,30,-5,C♯/D♭ Minor,4,2018-10-29,7F11wMGnB1dsP3sEgtvrDL,"Union Zero",12A,https://p.scdn.co/mp3-preview/bda4b0336f797933b40c47f5e0eca94b85628614?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851dc9391dd140f5e1d7b9e548b
206,"Different Windows","Smokey Brights",0,116,"seattle indie","Rock","Different Windows",2018-08-13,03:48,80,65,5,0,50,0,10,-6,F#/G♭ Minor,4,2018-10-30,7hFiVBWDRjGwwObWTG4JhF,"Freakout Records",11A,,https://i.scdn.co/image/ab67616d000048514592020acc9a4c45b408765b
207,"Kiss Me Sweetly","Calvin Johnson",0,116,"olympia wa indie","Rock","A Wonderful Beast",2018-10-12,03:21,63,65,2,37,61,0,10,-8,G Minor,4,2018-11-01,2GA07i4U6ohfUchWx4eYTp,"K Records",6A,,https://i.scdn.co/image/ab67616d000048514c36a8321f449c9ae3cdb19b
208,"Teflon","Spesh",2,150,"seattle indie","Rock","Famous World",2018-09-28,02:45,26,80,0,86,30,0,10,-6,G Major,4,2018-11-02,7jfUhuqxaKBc54dlqGxXAE,"Spesh",9B,https://p.scdn.co/mp3-preview/8686d4366418d7a0649625ad4c92b4712a4fe610?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851afe07b47e8d5c43dd8bfdeef
209,"Moonchild","Gyða Valtýsdóttir",12,94,"experimental classical, icelandic experimental","Classical","Evolution",2018-10-12,04:15,33,12,94,4,8,0,30,-18,G#/A♭ Minor,4,2018-11-05,0AghNgAONYLTFWJ01koW1L,"Figureight",1A,https://p.scdn.co/mp3-preview/0d0dfe9ffe23b0f5996d453f95812857371d86f3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514e0e0b21d995daae597ec6fd
210,"Waves (feat. Arnór Dan)","Hugar,Arnór Dan",19,78,"compositional ambient, icelandic classical, neo-classical, icelandic indie","Classical","Waves (feat. Arnór Dan)",2016-11-01,03:36,32,28,28,26,6,0,10,-11,A Major,4,2018-11-07,3TZhHDztgGLR8fGl1oiB6L,"Hugar",11B,https://p.scdn.co/mp3-preview/1b61079fa2fbc4292e69851a3d169a4c4589d849?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513de59a9d0b3eb5c80b2f3cdf
211,"High Alert","Júníus Meyvant",8,140,"icelandic folk, icelandic indie, icelandic pop, icelandic singer-songwriter, sunnlensk tonlist","Folk/Acoustic, Classical, Pop","High Alert",2018-08-31,03:11,91,62,7,6,98,0,0,-7,G Major,4,2018-11-07,3XXmweyLyLu4UzlPa3ouB4,"Record Records",9B,https://p.scdn.co/mp3-preview/4ae909f825f968503d99df3587786e7d23e6d9e6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851230252afc92d9256067da551
212,"Lífsspeki","Teitur Magnússon,Dj. Flugvél Og Geimskip",0,180,"icelandic indie, icelandic pop, icelandic rock, icelandic electronic","Electronic, Classical, Pop, Rock","Orna",2018-09-27,04:58,24,57,4,0,20,0,20,-10,C Major,4,2018-11-08,1nuUMNNMAOexE2NXfmnkQJ,"Alda Music með sérstöku leyfi frá Skúrinn Útgáfa",8B,,https://i.scdn.co/image/ab67616d000048514ee54a396e22aae81a54b4c2
213,"Autopilot","Vök",0,157,"icelandic electronic, icelandic pop","Electronic, Pop","Autopilot",2018-08-03,03:45,59,60,2,0,56,0,10,-9,E Minor,4,2018-11-09,3qoVFW3KfeAFEd3UilmWy0,"Nettwerk Records",9A,,https://i.scdn.co/image/ab67616d00004851d72d522f0f60f31c8327458b
214,"Yellow Bike","Pedro The Lion",17,119,"emo, indie rock, melancholia, slowcore","Rock, Folk/Acoustic","Yellow Bike",2018-10-30,03:53,61,69,19,15,69,0,10,-8,A Major,4,2018-11-12,7hfrRIQmymC8Otmm27BQdY,"Big Scary Monsters",11B,https://p.scdn.co/mp3-preview/339eec8a0a1715811aff3342bec3ff15c5fbb059?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511fea8fb6d71122bf68434707
215,"Dose Your Dreams","Fucked Up",0,107,"canadian hardcore, canadian metal, canadian punk, hardcore punk, indie punk","Metal, Rock","Dose Your Dreams",2018-10-05,05:29,56,88,2,56,44,0,20,-7,B Minor,4,2018-11-13,57v2p66uLbyT8us19d8Lj8,"Merge Records",10A,,https://i.scdn.co/image/ab67616d0000485102c8909072ce738c615a80a1
216,"Dope Queen Blues","Adia Victoria",0,81,"alternative americana, black americana, folk, roots rock","Folk/Acoustic, Country, Rock","Dope Queen Blues",2018-09-27,03:06,56,71,58,58,61,10,0,-8,G#/A♭ Major,4,2018-11-14,7AKCACcYRJH1mXRxW4CS4r,"Canvasback/ATL",4B,,https://i.scdn.co/image/ab67616d00004851397d611645a0b3376d2dc591
